,size,filename,nodes_before_prune,edges_before_prune,time_before_prune,nodes_after_prune,edges_after_prune,time_after_prune
43,11,5.BIFXML,11,32,0.12045803799992427,9,23,0.07949855100014247
44,11,7.BIFXML,11,27,0.10876344700227492,10,19,0.09079460399516392
45,11,2.BIFXML,11,21,0.12489329600066412,8,12,0.06847888499032706
46,11,0.BIFXML,11,30,0.11804357900109608,11,24,0.10980178200406954
47,11,8.BIFXML,11,25,0.10598798499268014,10,18,0.09971791099815164
48,11,4.BIFXML,11,33,0.15701356399222277,10,20,0.11442583000462037
49,11,6.BIFXML,11,25,0.13622995899640955,11,19,0.11509763200592715
50,7,3.BIFXML,7,12,0.06782719799957704,7,11,0.06121645499661099
51,7,1.BIFXML,7,13,0.07114872899546754,7,10,0.057665925996843725
52,7,9.BIFXML,7,13,0.0596546659944579,7,13,0.05872647000069264
53,7,5.BIFXML,7,6,0.06540410101297311,5,3,0.03645498599507846
54,7,7.BIFXML,7,9,0.05760252500476781,7,6,0.056358550005825236
55,7,2.BIFXML,7,13,0.06508577900240198,6,10,0.04830881599627901
56,7,0.BIFXML,7,9,0.06971638099639677,7,9,0.06578137498581782
57,7,8.BIFXML,7,11,0.06574207099038176,5,4,0.040388962006545626
58,7,4.BIFXML,7,11,0.06784154500928707,5,4,0.03995595499873161
59,7,6.BIFXML,7,8,0.06820679899828974,6,4,0.054505350010003895
60,29,3.BIFXML,29,194,66.09362080400751,28,125,16.5575332360022
61,29,1.BIFXML,29,205,51.657240209009615,28,158,25.623589271999663
62,29,9.BIFXML,29,217,56.36057794299268,29,173,43.73617827698763
63,29,5.BIFXML,29,196,38.676548385003116,28,127,15.68458614499832
64,29,7.BIFXML,29,187,41.84913939899707,29,160,37.85395265300758
65,29,2.BIFXML,29,204,44.949745084988535,28,143,16.953161323996028
66,29,0.BIFXML,29,201,73.85081151300983,29,171,42.58415382199746
67,29,8.BIFXML,29,203,42.41020439499698,28,148,18.003065380005864
68,29,4.BIFXML,29,210,44.020167408001726,27,160,10.680692177993478
69,29,6.BIFXML,29,191,48.22408869299397,27,106,10.985296414990444
70,16,3.BIFXML,16,69,0.28739916400809307,16,43,0.1854901949991472
71,16,1.BIFXML,16,64,0.29767688500578515,16,53,0.22945775999687612
72,16,9.BIFXML,16,63,0.2625974090042291,15,40,0.16234896999958437
73,16,5.BIFXML,16,66,0.2434733619884355,14,33,0.158983087996603
74,16,7.BIFXML,16,60,0.40287804399849847,16,38,0.16059954000229482
75,16,2.BIFXML,16,61,0.21396182500757277,16,46,0.16142345999833196
76,16,0.BIFXML,16,57,0.2629375109972898,16,46,0.20866850900347345
77,16,8.BIFXML,16,63,0.2529415790049825,15,43,0.17497837998962495
78,16,4.BIFXML,16,65,0.24810634499590378,15,43,0.16637524899851996
79,16,6.BIFXML,16,61,0.2573706080002012,15,43,0.19816840000567026
80,6,3.BIFXML,6,9,0.05012438898847904,6,9,0.040024956993875094
81,6,1.BIFXML,6,8,0.04173754599469248,5,5,0.0316164590039989
82,6,9.BIFXML,6,10,0.04493099900719244,5,5,0.03358061998733319
83,6,5.BIFXML,6,9,0.04421825098688714,6,8,0.039061971998307854
84,6,7.BIFXML,6,6,0.03679252599249594,4,1,0.0213955839863047
85,6,2.BIFXML,6,7,0.04045331400993746,5,4,0.03334361799352337
86,6,0.BIFXML,6,9,0.044321018998743966,4,2,0.02901952000684105
87,6,8.BIFXML,6,7,0.03523226600373164,6,6,0.03923063399270177
88,6,4.BIFXML,6,8,0.045270023998455144,4,1,0.028237580001587048
89,6,6.BIFXML,6,7,0.045361826007138006,5,5,0.04249256799812429
90,28,3.BIFXML,28,186,29.403607650005142,28,154,18.93680145399412
91,28,1.BIFXML,28,200,31.441790808006772,28,134,18.174381163000362
92,28,9.BIFXML,28,189,38.78801444399869,27,115,9.903143796007498
93,28,5.BIFXML,28,182,21.047132462001173,28,128,17.640244522001012
94,28,7.BIFXML,28,211,39.39245901499817,28,172,28.443775514999288
95,28,2.BIFXML,28,176,36.65370172000257,28,146,23.992937783012167
96,28,0.BIFXML,28,177,27.575524797997787,27,111,11.538492385006975
97,28,8.BIFXML,28,193,30.73431347499718,27,143,9.525839238005574
98,28,4.BIFXML,28,188,27.702081050010747,28,140,18.586715083001764
99,28,6.BIFXML,28,173,18.471870386012597,27,122,8.253647589997854
100,17,3.BIFXML,17,84,0.7279822839918779,17,62,0.30522578199452255
101,17,1.BIFXML,17,58,0.31206673200358637,16,37,0.1554754450044129
102,17,9.BIFXML,17,72,0.37011964300472755,15,46,0.1788792139996076
103,17,5.BIFXML,17,71,0.3568403399985982,15,39,0.15614279299916234
104,17,7.BIFXML,17,67,0.4766110070049763,15,44,0.1387217960000271
105,17,2.BIFXML,17,76,0.3878149240044877,16,51,0.16749350499594584
106,17,0.BIFXML,17,66,0.23466946800181177,16,40,0.15992179801105522
107,17,8.BIFXML,17,71,0.29765710000356194,15,40,0.1460860799998045
108,17,4.BIFXML,17,59,0.2125916020013392,16,41,0.16681952100771014
109,17,6.BIFXML,17,63,0.22151433500403073,15,48,0.1554681349953171
110,10,3.BIFXML,10,22,0.07536029900074936,8,6,0.05102693699882366
111,10,1.BIFXML,10,24,0.0853225070022745,10,19,0.0830146729858825
112,10,9.BIFXML,10,23,0.0776944430108415,9,17,0.06547040199802723
113,10,5.BIFXML,10,20,0.07344294000358786,10,14,0.08262490999186411
114,10,7.BIFXML,10,26,0.07930015900637954,9,14,0.05951469999854453
115,10,2.BIFXML,10,20,0.07782783699803986,8,9,0.049303751991828904
116,10,0.BIFXML,10,24,0.07926604698877782,8,13,0.05664114499813877
117,10,8.BIFXML,10,20,0.07208679799805395,9,14,0.07016633100283798
118,10,4.BIFXML,10,25,0.0900232210115064,10,18,0.08779086499998812
119,10,6.BIFXML,10,26,0.08883856399916112,8,12,0.0583486989926314
120,19,3.BIFXML,19,94,0.8107376709958771,18,69,0.30720104699139483
121,19,1.BIFXML,19,78,0.649945213997853,19,65,0.49914093100233003
122,19,9.BIFXML,19,90,0.5543880019977223,18,51,0.27061152599344496
123,19,5.BIFXML,19,89,0.7257581060111988,19,65,0.5301786850031931
124,19,7.BIFXML,19,96,0.8484139099891763,18,72,0.3341999690019293
125,19,2.BIFXML,19,90,0.9187555559910834,19,72,0.432620339008281
126,19,0.BIFXML,19,85,0.5153051880042767,18,61,0.25605053700564895
127,19,8.BIFXML,19,78,0.39730103898909874,17,50,0.2260294680017978
128,19,4.BIFXML,19,95,0.7544626349990722,19,76,0.4547786260081921
129,19,6.BIFXML,19,82,0.5464014879980823,18,61,0.29165750500396825
130,26,3.BIFXML,26,153,9.928040345999761,23,84,1.507698233006522
131,26,1.BIFXML,26,160,11.317633530998137,26,138,9.76210898499994
132,26,9.BIFXML,26,150,9.454859974997817,25,115,4.344592189008836
133,26,5.BIFXML,26,151,10.551093702000799,25,97,3.9440184150007553
134,26,7.BIFXML,26,157,9.048270100000082,24,100,2.078718815013417
135,26,2.BIFXML,26,156,9.16900299199915,24,95,2.277712764000171
136,26,0.BIFXML,26,149,8.415369854992605,26,124,7.8141729820054024
137,26,8.BIFXML,26,182,16.409305408000364,26,150,8.74415666400455
138,26,4.BIFXML,26,159,12.645005906000733,26,138,9.275997955002822
139,26,6.BIFXML,26,171,15.470508803002303,25,125,5.025569060991984
140,8,3.BIFXML,8,13,0.058827849992667325,8,10,0.06691816600505263
141,8,1.BIFXML,8,14,0.05064291499729734,6,7,0.030744752002647147
142,8,9.BIFXML,8,16,0.053325020999182016,8,8,0.0525408690009499
143,8,5.BIFXML,8,12,0.055067695007892326,8,9,0.05133256400586106
144,8,7.BIFXML,8,15,0.059628824004903436,7,9,0.045704111995291896
145,8,2.BIFXML,8,18,0.05745985700923484,8,13,0.05069500899116974
146,8,0.BIFXML,8,17,0.05454729401390068,7,11,0.04399664400261827
147,8,8.BIFXML,8,15,0.053234083999996074,7,5,0.04086398700019345
148,8,4.BIFXML,8,15,0.049118748007458635,8,11,0.055558838008437306
149,8,6.BIFXML,8,14,0.05255705400486477,7,9,0.04002970400324557
150,21,3.BIFXML,21,86,0.7007185590045992,20,64,0.39954719100205693
151,21,1.BIFXML,21,121,1.3322592489857925,20,85,0.41194928300683387
152,21,9.BIFXML,21,115,1.3519881370011717,21,87,0.7000024400040274
153,21,5.BIFXML,21,100,2.319196052994812,21,74,0.8861200789979193
154,21,7.BIFXML,21,98,0.8841909909970127,20,63,0.3783432649943279
155,21,2.BIFXML,21,104,1.145480701001361,19,66,0.3980603469972266
156,21,0.BIFXML,21,104,2.119827022004756,21,79,0.7501929239952005
157,21,8.BIFXML,21,114,0.9945815870014485,20,83,0.4113755299913464
158,21,4.BIFXML,21,101,0.910500170008163,19,62,0.2880396450054832
159,21,6.BIFXML,21,98,1.0602643210004317,20,70,0.4830016589985462
160,30,3.BIFXML,30,204,109.10825074299646,29,136,36.175383308989694
161,30,1.BIFXML,30,236,99.59532485499221,29,174,35.576165228994796
162,30,9.BIFXML,30,232,89.36506934299541,29,143,33.30998319599894
163,30,5.BIFXML,30,206,80.02604614601296,30,171,71.93880757999432
164,30,7.BIFXML,30,220,98.4450633989909,29,157,34.05392562999623
165,30,2.BIFXML,30,214,78.0828979700018,29,119,28.883737226002268
166,30,0.BIFXML,30,218,78.05804796599841,29,150,38.7162276070012
167,30,8.BIFXML,30,220,102.82715754699893,30,204,84.6690700629988
168,30,4.BIFXML,30,224,108.1402221689932,30,189,96.57303108500491
169,30,6.BIFXML,30,202,87.96554036599991,29,138,47.903873354007374
170,24,3.BIFXML,24,149,9.718448853993323,24,99,2.3621916499978397
171,24,1.BIFXML,24,138,3.6599001120048342,24,99,1.894527135998942
172,24,9.BIFXML,24,142,4.2739265380077995,24,102,2.2861047119949944
173,24,5.BIFXML,24,128,2.9847373649972724,24,105,2.5580060689972015
174,24,7.BIFXML,24,135,3.2461707089969423,21,65,0.6964766050077742
175,24,2.BIFXML,24,132,5.374490197995328,24,97,2.5752675510011613
176,24,0.BIFXML,24,150,8.946513003000291,24,110,2.664121346999309
177,24,8.BIFXML,24,138,3.228381647990318,22,74,0.6592833849863382
178,24,4.BIFXML,24,148,6.257306868996238,22,75,0.6487758240109542
179,24,6.BIFXML,24,136,3.6036844690097496,23,84,1.019995298993308
180,23,3.BIFXML,23,129,3.0292903049994493,20,72,0.46625671299989335
181,23,1.BIFXML,23,135,4.574772131993086,22,97,1.3109566359926248
182,23,9.BIFXML,23,144,4.6168437550077215,22,102,1.326524445990799
183,23,5.BIFXML,23,121,2.7458185889991,20,64,0.43688865400326904
184,23,7.BIFXML,23,140,4.507644000012078,22,97,1.1648985289939446
185,23,2.BIFXML,23,131,4.781242080993252,23,87,2.111698759996216
186,23,0.BIFXML,23,121,4.69099202399957,22,93,1.2954868240049109
187,23,8.BIFXML,23,110,2.909161239003879,22,83,1.3286819700006163
188,23,4.BIFXML,23,120,2.41787420300534,20,55,0.4054854500136571
189,23,6.BIFXML,23,128,3.256090568000218,22,94,1.0991951430041809
190,4,3.BIFXML,4,1,0.024722918999032117,3,1,0.017969728010939434
191,4,1.BIFXML,4,3,0.0243930709984852,3,1,0.017863913002656773
192,4,9.BIFXML,4,2,0.02574726499733515,4,1,0.02828932499687653
193,4,5.BIFXML,4,2,0.02941992699925322,4,1,0.024467189010465518
194,4,7.BIFXML,4,3,0.026613349007675424,4,2,0.022232304996578023
195,4,2.BIFXML,4,5,0.01970144599908963,4,4,0.019919368001865223
196,4,0.BIFXML,4,4,0.02048511699831579,4,4,0.02059935699799098
197,4,8.BIFXML,4,4,0.019374600000446662,4,4,0.01867199200205505
198,4,4.BIFXML,4,2,0.019979688004241325,3,1,0.013254167992272414
199,4,6.BIFXML,4,2,0.02011658699484542,4,2,0.02170813399425242
200,15,3.BIFXML,15,52,0.2069132149918005,14,29,0.13640940599725582
201,15,1.BIFXML,15,58,0.21980618398811202,15,42,0.15182098299555946
202,15,9.BIFXML,15,53,0.18725856400851626,14,36,0.1355130659940187
203,15,5.BIFXML,15,54,0.192549940009485,14,33,0.12288531500962563
204,15,7.BIFXML,15,60,0.1791486319998512,14,46,0.13133219399605878
205,15,2.BIFXML,15,57,0.18354320699290838,15,45,0.1991657630132977
206,15,0.BIFXML,15,53,0.15493378200335428,14,32,0.12435193099372555
207,15,8.BIFXML,15,44,0.20883606100687757,13,29,0.16794683800253551
208,15,4.BIFXML,15,47,0.4905646319966763,14,31,0.3796834980021231
209,15,6.BIFXML,15,60,0.2450751440046588,15,54,0.2709848650119966
210,3,3.BIFXML,3,2,0.017748201003996655,3,1,0.015418586001032963
211,3,1.BIFXML,3,2,0.016041704002418555,3,2,0.01598253099655267
212,3,9.BIFXML,3,1,0.013616415992146358,2,0,0.008104489999823272
213,3,5.BIFXML,3,1,0.01374526099243667,3,1,0.015405250000185333
214,3,7.BIFXML,3,1,0.014514741007587872,2,0,0.01026237799669616
215,3,2.BIFXML,3,0,0.015904301006230526,2,0,0.007775272999424487
216,3,0.BIFXML,3,1,0.013963663004687987,2,1,0.00695910700596869
217,3,8.BIFXML,3,2,0.012912477992358617,3,1,0.014189010005793534
218,3,4.BIFXML,3,1,0.014181235994328745,2,0,0.008031057004700415
219,3,6.BIFXML,3,1,0.013965038000606,3,1,0.013992820997373201
220,12,3.BIFXML,12,35,0.10128318199713249,11,19,0.08301592299540062
221,12,1.BIFXML,12,33,0.09652428000117652,12,20,0.08757503700326197
222,12,9.BIFXML,12,34,0.11131769600615371,12,23,0.089639886005898
223,12,5.BIFXML,12,37,0.10169171199959237,11,23,0.09319574799155816
224,12,7.BIFXML,12,37,0.11356459799571894,12,31,0.09641973600082565
225,12,2.BIFXML,12,33,0.09788233099970967,12,25,0.11556269098946359
226,12,0.BIFXML,12,22,0.08825118599634152,11,18,0.07580989100097213
227,12,8.BIFXML,12,33,0.09992519200022798,12,22,0.10606879099213984
228,12,4.BIFXML,12,36,0.1444642050046241,10,15,0.07664785400265828
229,12,6.BIFXML,12,29,0.12380189400573727,11,21,0.10154340699955355
230,13,3.BIFXML,13,41,0.1269231519981986,10,23,0.06670265800494235
231,13,1.BIFXML,13,31,0.10683114899438806,11,16,0.08107447299698833
232,13,9.BIFXML,13,43,0.13195500899746548,12,31,0.09556338700349443
233,13,5.BIFXML,13,35,0.13287333899643272,12,23,0.0913139620097354
234,13,7.BIFXML,13,41,0.11348361600539647,13,29,0.11188306300027762
235,13,2.BIFXML,13,37,0.1268771610048134,13,26,0.10222321400942747
236,13,0.BIFXML,13,33,0.10494696999376174,13,27,0.11369762899994384
237,13,8.BIFXML,13,40,0.12193000099796336,13,40,0.11558418200002052
238,13,4.BIFXML,13,34,0.11985564800852444,12,19,0.09577120699395891
239,13,6.BIFXML,13,34,0.11192917400330771,12,27,0.09576859899971168
240,5,3.BIFXML,5,5,0.03060447599273175,5,4,0.027455686999019235
241,5,1.BIFXML,5,4,0.028852289004134946,5,4,0.024959889007732272
242,5,9.BIFXML,5,3,0.029236859001684934,4,2,0.02125234699633438
243,5,5.BIFXML,5,4,0.02979282299929764,5,3,0.032791478995932266
244,5,7.BIFXML,5,7,0.02969724399736151,5,7,0.027475019000121392
245,5,2.BIFXML,5,7,0.028078315997845493,5,7,0.02685429999837652
246,5,0.BIFXML,5,4,0.027848685000208206,5,4,0.027612347999820486
247,5,8.BIFXML,5,6,0.027235001005465165,3,1,0.01341210599639453
248,5,4.BIFXML,5,4,0.026876035990426317,4,2,0.021203946991590783
249,5,6.BIFXML,5,6,0.027542056996026076,5,5,0.026424354990012944
250,14,3.BIFXML,14,49,0.1494451820035465,13,32,0.10549425099452492
251,14,1.BIFXML,14,41,0.12777332900441252,12,21,0.10058135900180787
252,14,9.BIFXML,14,49,0.14387088701187167,14,33,0.13031091599259526
253,14,5.BIFXML,14,51,0.16848626399587374,13,42,0.11899127300421242
254,14,7.BIFXML,14,33,0.13302318799833301,13,26,0.11477944800572004
255,14,2.BIFXML,14,48,0.159491626007366,14,38,0.16345144899969455
256,14,0.BIFXML,14,38,0.14968444999249186,13,28,0.1032738650101237
257,14,8.BIFXML,14,44,0.19108255099854432,12,27,0.09679445000074338
258,14,4.BIFXML,14,33,0.14271163698867895,12,21,0.10478582099312916
259,14,6.BIFXML,14,53,0.19146952401206363,14,33,0.14567236900620628
260,22,3.BIFXML,22,109,1.8116500699979952,21,69,0.6487928760034265
261,22,1.BIFXML,22,109,1.7913861279957928,22,85,1.0717550740082515
262,22,9.BIFXML,22,114,3.4606667829939397,22,90,1.3703955980017781
263,22,5.BIFXML,22,117,1.5250499209942063,22,97,1.2203851750091417
264,22,7.BIFXML,22,123,2.5418941529933363,22,104,1.3524190059979446
265,22,2.BIFXML,22,125,2.0799011449998943,22,100,1.2590636579989223
266,22,0.BIFXML,22,113,1.6867376760055777,22,85,1.709553300999687
267,22,8.BIFXML,22,132,1.9925646409974433,22,105,1.1811675770004513
268,22,4.BIFXML,22,106,2.8475358660070924,22,81,1.2311987230059458
269,22,6.BIFXML,22,97,1.430466855992563,21,67,0.6448082310089376
270,25,3.BIFXML,25,153,5.701303334994009,24,93,1.9713149840099504
271,25,1.BIFXML,25,166,13.54633106700203,24,110,3.9914083529874915
272,25,9.BIFXML,25,151,7.162110946999746,24,100,2.331435201995191
273,25,5.BIFXML,25,163,6.306600901996717,25,118,4.07367579700076
274,25,7.BIFXML,25,146,5.050512911999249,23,91,1.3232556379953166
275,25,2.BIFXML,25,152,7.346283823993872,24,102,2.3964853299985407
276,25,0.BIFXML,25,153,11.571926625008928,24,111,3.996519822991104
277,25,8.BIFXML,25,148,6.153103794000344,25,102,4.422996733002947
278,25,4.BIFXML,25,158,16.158387332994607,25,126,5.345035037011257
279,25,6.BIFXML,25,158,7.08171921299072,24,102,2.1220139149954775
